Sample in Buffer	Sample in Window	counter17	counter16	counter15	counter14	counter13	counter12	counter11	counter10	counter9	counter8	counter7	counter6	counter5	counter4	counter3	counter2	counter1	pufout	mux1_out	clockcounter_out
6888	6888	3303	3216	3230	3256	3249	3264	3251	3327	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6889	6889	3304	3216	3231	3257	3250	3265	3251	3328	3211	3183	111	1184	3200	3072	3184	000	000	0	0	000	
6890	6890	3304	3216	3231	3257	3249	3266	3251	3328	3212	3184	111	1184	3200	3072	3183	000	000	0	0	000	
6891	6891	3303	3216	3230	3256	3248	3264	3251	3327	3212	3182	1072	1183	3200	3072	3183	000	000	0	0	000	
6892	6892	3303	3217	3230	3257	3249	3265	3251	3327	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
6893	6893	3304	3217	3230	3257	3250	3265	3251	3328	3211	3183	111	1184	3200	3072	3183	000	000	0	0	000	
6894	6894	3303	3216	3230	3256	3248	3264	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6895	6895	3304	3216	3230	3257	3248	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6896	6896	3304	3216	3230	3256	3248	3265	3255	3327	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6897	6897	3303	3217	3230	3257	3248	3265	3251	3328	3212	3183	111	1184	3200	3072	3183	000	000	0	0	000	
6898	6898	3304	3217	3230	3257	3248	3265	3251	3328	3211	3183	111	1184	3200	3072	3183	000	000	0	0	000	
6899	6899	3303	3216	3230	3257	3248	3264	3251	3327	3211	3182	48	1183	3200	3072	3183	000	000	0	0	000	
6900	6900	3303	3216	3230	3257	3248	3265	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6901	6901	3303	3216	3230	3256	3248	3265	3251	3327	3211	3182	111	1183	3216	3072	3183	000	000	0	0	000	
6902	6902	3304	3216	3230	3257	3248	3265	3251	3329	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6903	6903	3303	3216	3230	3257	3248	3266	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6904	6904	3303	3217	3231	3257	3248	3265	3251	3328	3211	3182	111	1185	3200	3072	3183	000	000	0	0	000	
6905	6905	3303	3216	3230	3256	3249	3264	3251	3327	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6906	6906	3303	3216	3230	3258	3248	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6907	6907	3303	3216	3230	3256	3248	3265	3251	3328	3211	3182	48	1183	3200	3072	3183	000	000	0	0	000	
6908	6908	3303	3216	3230	3256	3249	3264	3251	3327	3211	3181	111	1183	3200	3072	3187	000	000	0	0	000	
6909	6909	3303	3216	3230	3256	3249	3264	3251	3327	3210	3181	111	1183	3200	3072	3185	000	000	0	0	000	
6910	6910	3303	3217	3231	3257	3248	3265	3251	3328	3211	3182	111	1184	3216	3072	3183	000	000	0	0	000	
6911	6911	3303	3216	3230	3256	3248	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6912	6912	3303	3217	3248	3258	3248	3265	3252	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
6913	6913	3303	3217	3230	3257	3248	3265	3252	3329	3211	3183	111	1184	3200	3072	3183	000	000	0	0	000	
6914	6914	3303	3217	3230	3256	3248	3265	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6915	6915	3303	3216	3230	3257	3248	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6916	6916	3303	3217	3230	3257	3248	3265	3251	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
6917	6917	3304	3217	3230	3258	3250	3265	3252	3328	3211	3183	111	1183	3200	3072	3185	000	000	0	0	000	
6918	6918	3303	3217	3230	3257	3248	3280	3251	3328	3210	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6919	6919	3303	3216	3230	3257	3248	3265	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6920	6920	3303	3216	3231	3256	3249	3264	3250	3328	3210	3182	111	1183	3200	3072	3184	000	000	0	0	000	
6921	6921	3304	3217	3231	3257	3248	3265	3251	3328	3211	3183	112	1184	3200	3072	3183	000	000	0	0	000	
6922	6922	3303	3219	3230	3257	3248	3265	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6923	6923	3303	3217	3230	3257	3249	3265	3251	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
6924	6924	3304	3217	3230	3257	3249	3265	3251	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
6925	6925	3303	3218	3230	3257	3248	3265	3251	3328	3212	3183	48	1183	3200	3072	3183	000	000	0	0	000	
6926	6926	3303	3217	3230	3257	3248	3265	3251	3328	3211	3179	48	1183	3200	3072	3183	000	000	0	0	000	
6927	6927	3303	3217	3230	3257	3248	3265	3251	3328	3211	3184	111	1183	3200	3072	3183	000	000	0	0	000	
6928	6928	3303	3216	3229	3256	3248	3265	3251	3327	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6929	6929	3304	3217	3230	3257	3248	3265	3251	3328	3211	3183	111	1183	3216	3072	3183	000	000	0	0	000	
6930	6930	3303	3216	3229	3256	3248	3266	3251	3327	3210	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6931	6931	3303	3217	3230	3257	3248	3265	3251	3328	3212	3182	111	1184	3200	3072	3183	000	000	0	0	000	
6932	6932	3303	3217	3230	3257	3248	3265	3252	3328	3211	3179	111	1184	3200	3072	3183	000	000	0	0	000	
6933	6933	3303	3217	3231	3257	3249	3265	3251	3328	3212	3183	111	1184	3200	3072	3183	000	000	0	0	000	
6934	6934	3303	3217	3231	3257	3248	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6935	6935	3303	3217	3230	3257	3249	3265	3252	3328	3212	3184	111	1183	3200	3072	3184	000	000	0	0	000	
6936	6936	3303	3217	3230	3257	3248	3265	3251	3328	3213	3183	111	1183	3200	3072	3183	000	000	0	0	000	
6937	6937	3304	3218	3230	3258	3249	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6938	6938	3304	3217	3230	3257	3248	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6939	6939	3304	3216	3229	3257	3248	3265	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6940	6940	3304	3217	3230	3257	3250	3265	3252	3328	3211	3184	112	1184	3216	3072	3183	000	000	0	0	000	
6941	6941	3304	3217	3230	3257	3248	3267	3252	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
6942	6942	3304	3217	3230	3257	3248	3265	3252	3328	3212	3183	111	1183	3200	3072	3183	000	000	0	0	000	
6943	6943	3304	3217	3230	3257	3248	3265	3252	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
6944	6944	3303	3216	3229	3256	3249	3264	3251	3327	3210	3182	111	1182	3200	3072	3183	000	000	0	0	000	
6945	6945	3303	3216	3230	3257	3248	3264	3251	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
6946	6946	3304	3217	3230	3257	3248	3265	3252	3328	3211	3183	48	1183	3200	3072	3184	000	000	0	0	000	
6947	6947	3303	3216	3230	3257	3248	3267	3251	3328	3211	3184	47	1183	3200	3072	3183	000	000	0	0	000	
6948	6948	3303	3216	3230	3257	3248	3265	3251	3328	3210	3183	47	1183	3200	3072	3183	000	000	0	0	000	
6949	6949	3304	3217	3230	3257	3249	3265	3251	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
6950	6950	3303	3216	3230	3256	3248	3264	3251	3327	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6951	6951	3304	3217	3230	3257	3248	3265	3252	3328	3211	3183	111	1183	3200	3072	3184	000	000	0	0	000	
6952	6952	3304	3216	3230	3257	3248	3265	3251	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
6953	6953	3303	3217	3231	3257	3248	3267	3251	3328	3212	3183	48	1183	3200	3072	3184	000	000	0	0	000	
6954	6954	3304	3216	3231	3257	3249	3265	3251	3328	3211	3183	111	1184	3200	3072	3185	000	000	0	0	000	
6955	6955	3304	3217	3231	3257	3249	3266	3251	3328	3211	3184	111	1183	3200	3072	3183	000	000	0	0	000	
6956	6956	3303	3216	3230	3256	3248	3264	3251	3329	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6957	6957	3303	3216	3230	3258	3248	3265	3251	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
6958	6958	3303	3216	3230	3257	3248	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6959	6959	3303	3216	3230	3258	3248	3265	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6960	6960	3304	3218	3230	3257	3248	3265	3252	3328	3212	3183	96	1185	3200	3072	3183	000	000	0	0	000	
6961	6961	3303	3216	3230	3256	3249	3264	3251	3328	3211	3184	111	1183	3200	3072	3183	000	000	0	0	000	
6962	6962	3303	3216	3230	3256	3248	3266	3251	3328	3212	3183	111	1183	3200	3072	3183	000	000	0	0	000	
6963	6963	3303	3216	3230	3256	3248	3265	3251	3328	3211	3183	111	1184	3200	3072	3184	000	000	0	0	000	
6964	6964	3303	3216	3230	3256	3248	3265	3252	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
6965	6965	3303	3216	3230	3256	3248	3264	3251	3327	3211	3182	111	1183	3200	3072	3184	000	000	0	0	000	
6966	6966	3304	3217	3230	3257	3250	3265	3252	3328	3211	3184	112	1183	3200	3072	3183	000	000	0	0	000	
6967	6967	3303	3216	3230	3256	3248	3265	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6968	6968	3303	3216	3230	3256	3248	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6969	6969	3303	3216	3230	3256	3248	3265	3252	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
6970	6970	3304	3218	3230	3256	3248	3265	3252	3328	3212	3183	111	1184	3200	3072	3183	000	000	0	0	000	
6971	6971	3303	3216	3230	3257	3248	3265	3251	3328	3212	3183	111	1184	3200	3072	3183	000	000	0	0	000	
6972	6972	3304	3217	3230	3257	3250	3265	3252	3328	3211	3183	111	1184	3200	3072	3183	000	000	0	0	000	
6973	6973	3304	3216	3230	3256	3248	3264	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6974	6974	3304	3217	3231	3257	3249	3265	3252	3329	3212	3183	111	1184	3216	3072	3184	000	000	0	0	000	
6975	6975	3303	3216	3230	3256	3248	3266	3251	3328	3211	3183	51	1183	3200	3072	3183	000	000	0	0	000	
6976	6976	3304	3217	3232	3257	3249	3265	3251	3328	3213	3183	111	1184	3200	3072	3183	000	000	0	0	000	
6977	6977	3304	3217	3230	3257	3248	3265	3251	3328	3211	3183	111	1184	3200	3072	3183	000	000	0	0	000	
6978	6978	3304	3216	3230	3257	3248	3264	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6979	6979	3304	3216	3230	3258	3248	3264	3251	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
6980	6980	3303	3216	3230	3257	3248	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6981	6981	3303	3216	3230	3256	3248	3264	3251	3328	3212	3184	111	1183	3200	3072	3183	000	000	0	0	000	
6982	6982	3304	3217	3230	3257	3250	3265	3252	3329	3211	3183	49	1183	3200	3072	3184	000	000	0	0	000	
6983	6983	3304	3217	3230	3258	3248	3265	3251	3328	3211	3184	47	1183	3200	3072	3183	000	000	0	0	000	
6984	6984	3303	3216	3230	3256	3248	3264	3251	3328	3212	3183	47	1183	3200	3072	3183	000	000	0	0	000	
6985	6985	3303	3216	3230	3256	3248	3264	3251	3328	3211	3183	47	1183	3200	3072	3183	000	000	0	0	000	
6986	6986	3303	3217	3230	3257	3248	3264	3251	3328	3211	3168	47	1183	3200	3072	3184	000	000	0	0	000	
6987	6987	3303	3216	3230	3256	3248	3265	3251	3328	3212	3183	111	1183	3200	3072	3183	000	000	0	0	000	
6988	6988	3303	3217	3230	3257	3249	3265	3252	3328	3211	3183	1072	1183	3200	3072	3184	000	000	0	0	000	
6989	6989	3304	3217	3230	3257	3250	3265	3252	3328	3211	3184	48	1183	3200	3072	3184	000	000	0	0	000	
6990	6990	3304	3217	3230	3257	3249	3265	3252	3328	3212	3183	111	1183	3200	3072	3184	000	000	0	0	000	
6991	6991	3303	3216	3230	3256	3248	3264	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6992	6992	3304	3216	3230	3257	3249	3265	3252	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
6993	6993	3304	3216	3230	3258	3248	3266	3252	3328	3213	3182	111	1184	3200	3072	3183	000	000	0	0	000	
6994	6994	3303	3216	3230	3258	3248	3266	3252	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
6995	6995	3303	3216	3229	3256	3248	3264	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6996	6996	3303	3216	3230	3257	3248	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6997	6997	3304	3217	3230	3257	3249	3265	3252	3329	3211	3183	49	1184	3200	3072	3184	000	000	0	0	000	
6998	6998	3303	3217	3230	3257	3248	3264	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
6999	6999	3304	3218	3230	3257	3249	3265	3252	3328	3211	3183	49	1183	3200	3072	3185	000	000	0	0	000	
7000	7000	3304	3216	3230	3257	3248	3266	3251	3328	3210	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7001	7001	3303	3217	3230	3256	3248	3266	3251	3327	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7002	7002	3304	3216	3230	3257	3248	3266	3251	3329	3210	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7003	7003	3304	3217	3230	3257	3248	3265	3252	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7004	7004	3304	3216	3230	3257	3248	3265	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7005	7005	3303	3216	3230	3257	3248	3265	3252	3328	3212	3182	111	1183	3200	3072	3184	000	000	0	0	000	
7006	7006	3303	3216	3229	3256	3248	3265	3251	3328	3210	3182	47	1183	3200	3072	3183	000	000	0	0	000	
7007	7007	3303	3217	3230	3257	3248	3265	3252	3328	3212	3183	111	1183	3200	3072	3184	000	000	0	0	000	
7008	7008	3304	3217	3230	3258	3248	3265	3253	3328	3211	3183	111	1183	3200	3072	3184	000	000	0	0	000	
7009	7009	3303	3218	3230	3258	3248	3265	3252	3328	3211	3182	111	1183	3200	3072	3184	000	000	0	0	000	
7010	7010	3304	3217	3230	3257	3248	3265	3252	3328	3212	3183	111	1183	3200	3072	3184	000	000	0	0	000	
7011	7011	3304	3216	3230	3257	3248	3265	3252	3328	3210	3182	111	1183	3216	3072	3184	000	000	0	0	000	
7012	7012	3303	3216	3230	3257	3248	3265	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7013	7013	3303	3216	3230	3256	3248	3266	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7014	7014	3304	3216	3230	3257	3248	3265	3251	3329	3211	3182	111	1183	3216	3072	3185	000	000	0	0	000	
7015	7015	3303	3217	3230	3257	3248	3264	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7016	7016	3304	3217	3230	3257	3248	3266	3251	3328	3211	3182	111	1183	3200	3072	3184	000	000	0	0	000	
7017	7017	3303	3217	3230	3256	3248	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7018	7018	3303	3217	3230	3256	3248	3264	3251	3328	3211	3183	1073	1183	3200	3072	3183	000	000	0	0	000	
7019	7019	3303	3216	3230	3256	3248	3264	3251	3328	3210	3183	47	1183	3216	3072	3183	000	000	0	0	000	
7020	7020	3304	3217	3230	3258	3248	3265	3253	3328	3211	3183	47	1183	3200	3072	3184	000	000	0	0	000	
7021	7021	3304	3216	3230	3256	3248	3265	3251	3328	3212	3182	47	1183	3200	3072	3183	000	000	0	0	000	
7022	7022	3304	3216	3230	3257	3248	3265	3252	3328	3210	3182	47	1183	3200	3072	3183	000	000	0	0	000	
7023	7023	3303	3216	3230	3256	3248	3264	3251	3328	3210	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7024	7024	3304	3217	3231	3257	3249	3265	3252	3329	3212	3183	111	1183	3200	3072	3184	000	000	0	0	000	
7025	7025	3303	3217	3230	3257	3248	3265	3252	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7026	7026	3303	3216	3230	3257	3249	3266	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7027	7027	3304	3216	3230	3257	3249	3264	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7028	7028	3304	3216	3230	3257	3248	3265	3252	3328	3211	3182	47	1183	3200	3072	3184	000	000	0	0	000	
7029	7029	3303	3217	3230	3257	3249	3265	3253	3328	3212	3182	47	1183	3200	3072	3183	000	000	0	0	000	
7030	7030	3303	3216	3230	3257	3248	3264	3251	3328	3211	3182	39	1185	3200	3072	3183	000	000	0	0	000	
7031	7031	3303	3216	3230	3257	3249	3265	3251	3328	3210	3182	110	1185	3200	3072	3183	000	000	0	0	000	
7032	7032	3303	3217	3229	3256	3248	3264	3252	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7033	7033	3304	3218	3230	3258	3248	3265	3252	3328	3211	3182	111	1183	3216	3072	3184	000	000	0	0	000	
7034	7034	3304	3216	3230	3257	3248	3265	3252	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7035	7035	3303	3216	3230	3258	3248	3264	3252	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7036	7036	3304	3217	3231	3257	3248	3265	3252	3328	3211	3182	111	1183	3200	3072	3184	000	000	0	0	000	
7037	7037	3303	3216	3230	3256	3248	3266	3253	3328	3211	3182	48	1183	3200	3072	3183	000	000	0	0	000	
7038	7038	3304	3216	3230	3257	3248	3265	3252	3328	3212	3182	47	1183	3200	3072	3184	000	000	0	0	000	
7039	7039	3304	3217	3230	3257	3248	3265	3252	3328	3211	3182	111	1183	3200	3072	3184	000	000	0	0	000	
7040	7040	3304	3216	3230	3258	3249	3265	3251	3328	3212	3182	47	1184	3200	3072	3183	000	000	0	0	000	
7041	7041	3304	3216	3230	3257	3248	3266	3252	3328	3211	3182	47	1183	3200	3072	3183	000	000	0	0	000	
7042	7042	3304	3217	3230	3257	3248	3265	3252	3328	3211	3182	47	1183	3200	3072	3184	000	000	0	0	000	
7043	7043	3303	3216	3231	3257	3248	3265	3251	3328	3212	3183	47	1184	3200	3072	3183	000	000	0	0	000	
7044	7044	3304	3216	3230	3257	3248	3265	3251	3329	3210	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7045	7045	3303	3217	3230	3257	3248	3264	3251	3327	3210	3181	110	1183	3216	3072	3183	000	000	0	0	000	
7046	7046	3303	3217	3230	3257	3248	3265	3251	3328	3213	3182	47	1183	3200	3072	3183	000	000	0	0	000	
7047	7047	3304	3216	3230	3257	3248	3266	3252	3329	3211	3182	47	1183	3200	3072	3184	000	000	0	0	000	
7048	7048	3304	3216	3230	3257	3248	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7049	7049	3304	3216	3230	3257	3248	3265	3251	3328	3212	3182	1075	1183	3200	3072	3183	000	000	0	0	000	
7050	7050	3304	3217	3230	3257	3248	3265	3252	3328	3212	3182	111	1183	3200	3072	3184	000	000	0	0	000	
7051	7051	3303	3216	3230	3258	3248	3265	3251	3328	3211	3182	49	1185	3200	3072	3183	000	000	0	0	000	
7052	7052	3304	3216	3230	3257	3248	3265	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7053	7053	3304	3216	3230	3257	3248	3265	3251	3328	3211	3182	111	1184	3200	3072	3183	000	000	0	0	000	
7054	7054	3304	3216	3230	3257	3248	3265	3251	3328	3212	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7055	7055	3304	3216	3231	3257	3248	3265	3252	3329	3211	3182	111	1183	3200	3072	3184	000	000	0	0	000	
7056	7056	3304	3216	3230	3257	3248	3265	3253	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7057	7057	3303	3216	3230	3258	3248	3265	3252	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7058	7058	3304	3216	3230	3257	3248	3265	3252	3328	3211	3182	111	1183	3200	3072	3184	000	000	0	0	000	
7059	7059	3304	3216	3230	3256	3248	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7060	7060	3304	3216	3230	3257	3250	3265	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7061	7061	3304	3216	3230	3257	3249	3265	3251	3328	3211	3182	111	1184	3200	3072	3184	000	000	0	0	000	
7062	7062	3304	3216	3230	3257	3248	3265	3252	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7063	7063	3303	3217	3230	3257	3248	3265	3252	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7064	7064	3304	3217	3231	3257	3249	3265	3252	3328	3211	3182	111	1183	3200	3072	3184	000	000	0	0	000	
7065	7065	3303	3216	3230	3257	3248	3266	3252	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7066	7066	3303	3216	3230	3256	3248	3265	3251	3328	3212	3182	110	1183	3200	3072	3199	000	000	0	0	000	
7067	7067	3304	3216	3230	3257	3248	3265	3252	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7068	7068	3304	3216	3230	3259	3248	3265	3252	3328	3212	3182	111	1183	3200	3072	3182	000	000	0	0	000	
7069	7069	3303	3216	3230	3257	3248	3265	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7070	7070	3304	3217	3231	3257	3249	3265	3252	3329	3211	3183	111	1184	3200	3072	3185	000	000	0	0	000	
7071	7071	3304	3216	3230	3257	3248	3265	3252	3329	3215	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7072	7072	3304	3216	3230	3257	3248	3265	3252	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7073	7073	3304	3217	3230	3257	3248	3265	3252	3329	3211	3184	111	1183	3200	3072	3183	000	000	0	0	000	
7074	7074	3303	3217	3230	3256	3248	3265	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7075	7075	3304	3216	3230	3257	3248	3267	3251	3328	3215	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7076	7076	3303	3216	3230	3257	3248	3265	3252	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7077	7077	3303	3217	3230	3258	3248	3266	3251	3328	3213	3182	111	1183	3200	3072	3184	000	000	0	0	000	
7078	7078	3304	3216	3230	3257	3248	3265	3252	3328	3211	3183	96	1183	3200	3072	3183	000	000	0	0	000	
7079	7079	3303	3216	3230	3257	3248	3265	3252	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7080	7080	3304	3217	3230	3257	3248	3265	3252	3328	3212	3184	111	1183	3200	3072	3183	000	000	0	0	000	
7081	7081	3304	3217	3230	3257	3248	3266	3252	3329	3211	3183	112	1184	3200	3072	3183	000	000	0	0	000	
7082	7082	3304	3216	3230	3257	3248	3265	3252	3328	3211	3183	112	1184	3200	3072	3183	000	000	0	0	000	
7083	7083	3304	3217	3230	3257	3248	3265	3252	3328	3212	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7084	7084	3304	3217	3230	3257	3248	3266	3252	3329	3211	3183	112	1184	3200	3072	3184	000	000	0	0	000	
7085	7085	3303	3216	3230	3257	3248	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7086	7086	3304	3216	3230	3257	3248	3265	3251	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7087	7087	3304	3217	3230	3257	3248	3266	3252	3331	3211	3183	48	1184	3200	3072	3184	000	000	0	0	000	
7088	7088	3304	3216	3230	3257	3248	3265	3251	3329	3211	3183	47	1183	3200	3072	3183	000	000	0	0	000	
7089	7089	3304	3216	3230	3257	3248	3265	3251	3328	3210	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7090	7090	3304	3216	3230	3257	3248	3265	3251	3328	3210	3184	111	1183	3200	3072	3183	000	000	0	0	000	
7091	7091	3304	3217	3230	3257	3248	3265	3251	3328	3211	3179	111	1183	3200	3072	3183	000	000	0	0	000	
7092	7092	3304	3216	3230	3257	3248	3265	3251	3328	3210	3184	111	1183	3200	3072	3183	000	000	0	0	000	
7093	7093	3304	3216	3230	3257	3248	3265	3251	3329	3211	3183	111	1183	3216	3072	3183	000	000	0	0	000	
7094	7094	3304	3216	3230	3257	3248	3265	3251	3328	3212	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7095	7095	3303	3216	3229	3257	3248	3265	3251	3328	3210	3182	111	1182	3200	3072	3183	000	000	0	0	000	
7096	7096	3304	3217	3230	3258	3248	3265	3251	3330	3211	3183	111	1183	3200	3072	3184	000	000	0	0	000	
7097	7097	3304	3216	3230	3257	3248	3265	3251	3329	3212	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7098	7098	3304	3217	3230	3257	3248	3265	3251	3330	3211	3183	112	1183	3200	3072	3183	000	000	0	0	000	
7099	7099	3304	3216	3230	3257	3248	3265	3251	3328	3211	3183	111	1182	3200	3072	3183	000	000	0	0	000	
7100	7100	3304	3217	3230	3257	3248	3265	3251	3328	3212	3183	112	1183	3200	3072	3183	000	000	0	0	000	
7101	7101	3304	3216	3230	3257	3248	3265	3251	3328	3215	3183	111	1182	3200	3072	3183	000	000	0	0	000	
7102	7102	3304	3217	3231	3257	3248	3265	3252	3329	3212	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7103	7103	3305	3217	3231	3258	3248	3266	3252	3329	3212	3183	48	1184	3200	3072	3184	000	000	0	0	000	
7104	7104	3304	3216	3230	3257	3248	3265	3251	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7105	7105	3304	3216	3230	3257	3248	3265	3251	3328	3211	3183	111	1183	3200	3072	3184	000	000	0	0	000	
7106	7106	3304	3216	3230	3256	3248	3265	3251	3328	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7107	7107	3304	3216	3230	3256	3248	3266	3254	3328	3211	3182	111	1182	3200	3072	3183	000	000	0	0	000	
7108	7108	3304	3216	3230	3257	3249	3265	3251	3328	3212	3182	111	1182	3200	3072	3183	000	000	0	0	000	
7109	7109	3304	3216	3231	3257	3248	3265	3253	3329	3211	3183	112	1183	3200	3072	3185	000	000	0	0	000	
7110	7110	3304	3216	3230	3257	3248	3265	3251	3328	3210	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7111	7111	3304	3217	3230	3258	3248	3265	3251	3328	3212	3182	111	1183	3200	3072	3183	000	000	0	0	000	
7112	7112	3304	3217	3230	3257	3249	3265	3251	3328	3212	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7113	7113	3304	3217	3230	3257	3249	3265	3251	3329	3211	3183	111	1183	3200	3072	3183	000	000	0	0	000	
7114	7114	3304	3217	3230	3257	3249	3265	3251	3328	3211	3182	111	1183	3200	3072	3183	000	000	0	0	000	
