Sample in Buffer	Sample in Window	counter17	counter16	counter15	counter14	counter13	counter12	counter11	counter10	counter9	counter8	counter7	counter6	counter5	counter4	counter3	counter2	counter1	pufout	mux1_out	clockcounter_out
844	844	CE7	C90	C9C	CB9	CB1	CC1	CB2	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
845	845	CE7	C90	C9C	CB9	CB0	CC1	CB2	D00	C8C	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
846	846	CE7	C90	C9D	CB9	CB0	CC1	CB2	D00	C8C	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
847	847	CE8	C90	C9D	CB9	CB0	CC1	CB3	D00	C8C	C6E	02F	4A0	C80	C00	C6F	000	000	0	0	000	
848	848	CE7	C90	C9C	CB8	CB0	CC1	CB3	D00	C8C	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
849	849	CE8	C91	C9D	CB9	CB0	CC1	CB3	D00	C8C	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
850	850	CE7	C90	C9C	CB8	CB0	CC1	CB2	D00	C8B	C6C	030	49F	C80	C00	C6E	000	000	0	0	000	
851	851	CE7	C90	C9C	CB8	CB0	CC1	CB3	D00	C8C	C6D	02F	4A0	C80	C00	C6E	000	000	0	0	000	
852	852	CE8	C90	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
853	853	CE8	C90	C9D	CB9	CB0	CC1	CB3	D00	C8C	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
854	854	CE8	C91	C9D	CB9	CB0	CC1	CB3	D01	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
855	855	CE8	C90	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
856	856	CE8	C91	C9D	CB9	CB0	CC1	CB3	D00	C8C	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
857	857	CE8	C91	C9D	CB9	CB0	CC1	CB6	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
858	858	CE8	C91	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6D	030	49F	C80	C00	C6F	000	000	0	0	000	
859	859	CE7	C91	C9D	CB8	CB0	CC0	CB3	D00	C8C	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
860	860	CE7	C90	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
861	861	CE7	C90	C9C	CBA	CB0	CC1	CB2	D00	C8B	C6D	02F	49F	C80	C00	C70	000	000	0	0	000	
862	862	CE7	C90	C9D	CB9	CB0	CC1	CB2	D00	C8C	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
863	863	CE7	C91	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
864	864	CE7	C90	C9D	CB8	CAF	CC1	CB2	D01	C8B	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
865	865	CE7	C90	C9D	CB9	CB0	CC1	CB3	D00	C8D	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
866	866	CE8	C90	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
867	867	CE7	C90	C9D	CB8	CAF	CC1	CB3	D00	C8C	C6D	06E	49F	C80	C00	C73	000	000	0	0	000	
868	868	CE7	C90	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6D	06E	49F	C80	C00	C70	000	000	0	0	000	
869	869	CE8	C90	C9D	CB8	CB0	CC1	CB3	D00	C8B	C6D	030	49F	C80	C00	C6F	000	000	0	0	000	
870	870	CE7	C90	C9D	CB9	CB0	CC2	CB3	D00	C8C	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
871	871	CE8	C90	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6D	030	49F	C80	C00	C6F	000	000	0	0	000	
872	872	CE8	C91	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
873	873	CE8	C91	C9D	CB9	CB0	CC1	CB3	D00	C8C	C6F	02F	4A1	C80	C00	C6F	000	000	0	0	000	
874	874	CE7	C90	C9D	CBA	CB0	CC1	CB3	D00	C8B	C6E	02F	4A0	C80	C00	C6F	000	000	0	0	000	
875	875	CE7	C90	C9E	CB9	CB0	CC1	CB3	D00	C8B	C6E	02F	4A0	C80	C00	C6F	000	000	0	0	000	
876	876	CE7	C91	C9E	CB9	CB0	CC1	CB3	D00	C8C	C6E	027	4A0	C80	C00	C6F	000	000	0	0	000	
877	877	CE7	C90	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6E	06E	49F	C80	C00	C6F	000	000	0	0	000	
878	878	CE7	C90	C9D	CB9	CB0	CC1	CB3	D01	C8B	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
879	879	CE7	C90	C9D	CB8	CB0	CC1	CB3	CFF	C8B	C6D	06E	493	C80	C00	C6F	000	000	0	0	000	
880	880	CE8	C90	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
881	881	CE8	C90	C9D	CB9	CB0	CC1	CB3	D00	C8C	C6E	06F	4A0	C80	C00	C6F	000	000	0	0	000	
882	882	CE7	C90	C9D	CBA	CB0	CC0	CB3	CFF	C8C	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
883	883	CE7	C91	C9D	CBA	CB0	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
884	884	CE7	C90	C9D	CB9	CB1	CC0	CB3	CFF	C8C	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
885	885	CE7	C91	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	49F	C80	C00	C6F	000	000	0	0	000	
886	886	CE7	C91	C9D	CB9	CB0	CC2	CB3	D00	C8B	C6E	06F	49F	C90	C00	C6F	000	000	0	0	000	
887	887	CE7	C91	C9D	CB8	CB0	CC0	CB3	CFF	C8C	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
888	888	CE7	C90	C9D	CB8	CB0	CC0	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
889	889	CE7	C90	C9D	CB8	CB0	CC0	CB3	CFF	C8A	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
890	890	CE7	C90	C9D	CB8	CB0	CC0	CB3	CFF	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
891	891	CE8	C90	C9D	CBA	CB0	CC0	CB3	D00	C8B	C6D	42F	49F	C80	C00	C6F	000	000	0	0	000	
892	892	CE7	C90	C9D	CB8	CB0	CC1	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
893	893	CE7	C90	C9D	CB8	CB0	CC0	CB3	CF0	C8C	C6D	030	49F	C80	C00	C6F	000	000	0	0	000	
894	894	CE8	C90	C9D	CB9	CB0	CC2	CB3	D00	C8C	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
895	895	CE8	C90	C9D	CB8	CB0	CC0	CB3	D00	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
896	896	CE8	C90	C9D	CBA	CB0	CC0	CB3	D00	C8C	C6D	030	49F	C80	C00	C6F	000	000	0	0	000	
897	897	CE8	C90	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
898	898	CE7	C90	C9D	CB9	CB0	CC1	CB3	D00	C8C	C6D	033	49F	C80	C00	C6F	000	000	0	0	000	
899	899	CE8	C91	C9D	CB9	CB0	CC1	CB3	D00	C8C	C6E	02F	4A0	C80	C00	C70	000	000	0	0	000	
900	900	CE8	C90	C9D	CB9	CB1	CC1	CB3	D00	C8B	C6E	02F	4A0	C80	C00	C71	000	000	0	0	000	
901	901	CE7	C90	C9D	CB8	CB0	CC0	CB3	D00	C8C	C6D	02F	4A0	C80	C00	C6F	000	000	0	0	000	
902	902	CE8	C91	C9D	CBA	CB0	CC3	CB3	D00	C8B	C6F	02F	4A0	C80	C00	C6F	000	000	0	0	000	
903	903	CE7	C90	C9D	CB9	CB0	CC0	CB3	D00	C8B	C6D	02F	4A0	C80	C00	C6F	000	000	0	0	000	
904	904	CE7	C90	C9D	CB9	CB0	CC0	CB2	CFF	C8C	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
905	905	CE7	C90	C9D	CB8	CB0	CC1	CB3	D00	C8B	C6E	02F	4A0	C80	C00	C70	000	000	0	0	000	
906	906	CE7	C90	C9D	CB8	CAF	CC0	CB3	CFF	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
907	907	CE7	C91	C9D	CB8	CAF	CC0	CB3	CFF	C8B	C6D	02F	4A0	C80	C00	C6F	000	000	0	0	000	
908	908	CE7	C90	C9D	CB9	CB0	CC0	CB3	D00	C8B	C6D	430	49F	C80	C00	C6F	000	000	0	0	000	
909	909	CE8	C90	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6E	02F	4A0	C80	C00	C70	000	000	0	0	000	
910	910	CE7	C90	C9E	CB9	CB1	CC0	CB3	CFF	C8C	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
911	911	CE8	C91	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6E	030	4A1	C80	C00	C6F	000	000	0	0	000	
912	912	CE7	C90	C9D	CB9	CAF	CC0	CB3	CFF	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
913	913	CE7	C90	C9D	CBA	CAF	CC0	CB3	CFF	C8B	C6D	02F	4A0	C80	C00	C6F	000	000	0	0	000	
914	914	CE7	C91	C9D	CB9	CB0	CC0	CB3	C00	C8B	C6D	02F	4A0	C80	C00	C6F	000	000	0	0	000	
915	915	CE6	C90	C9C	CB8	CAF	CC0	CB2	CFF	C8C	C6D	02F	49F	C80	C00	C70	000	000	0	0	000	
916	916	CE7	C90	C9D	CB8	CB0	CC0	CB2	CFF	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
917	917	CE7	C91	C9D	CB8	CB0	CC1	CB2	CFF	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
918	918	CE8	C90	C9D	CB9	CB0	CC0	CB3	CFF	C8C	C6D	02F	4A0	C80	C00	C6F	000	000	0	0	000	
919	919	CE8	C91	C9D	CB9	CB0	CC1	CB3	CFF	C8B	C6D	02F	4A0	C80	C00	C6F	000	000	0	0	000	
920	920	CE8	C91	C9D	CB9	CB0	CC1	CB2	CFF	C8B	C6E	02F	4A0	C80	C00	C6F	000	000	0	0	000	
921	921	CE7	C90	C9D	CB8	CB1	CC0	CB2	CFF	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
922	922	CE8	C90	C9D	CB9	CB0	CC0	CB2	CFF	C8B	C6E	02F	49F	C80	C00	C71	000	000	0	0	000	
923	923	CE8	C91	C9D	CB9	CB0	CC0	CB3	CFF	C8B	C6E	430	49F	C80	C00	C6F	000	000	0	0	000	
924	924	CE7	C91	C9D	CBB	CB0	CC0	CB3	CFF	C8D	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
925	925	CE7	C90	C9C	CB8	CB0	CC0	CB2	CFF	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
926	926	CE7	C90	C9D	CB9	CB0	CC0	CB3	CFF	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
927	927	CE8	C90	C9D	CB9	CB0	CC2	CB2	CFF	C8B	C6D	02F	4A0	C80	C00	C71	000	000	0	0	000	
928	928	CE8	C91	C9D	CB9	CB0	CC1	CB3	CFF	C8C	C6E	02F	4A0	C80	C00	C70	000	000	0	0	000	
929	929	CE7	C91	C9D	CB9	CBF	CC1	CB2	CFF	C8C	C6D	02E	49F	C80	C00	C70	000	000	0	0	000	
930	930	CE7	C90	C9D	CB8	CAF	CC0	CB2	CFF	C8B	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
931	931	CE7	C91	C9D	CB8	CB0	CC0	CB3	CF0	C8B	C6D	02E	49F	C80	C00	C71	000	000	0	0	000	
932	932	CE7	C91	C9D	CB9	CAF	CC0	CB2	CFF	C8C	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
933	933	CE8	C91	C9E	CB9	CB0	CC1	CB2	D00	C8B	C6D	02F	4A1	C80	C00	C6F	000	000	0	0	000	
934	934	CE7	C90	C9D	CB9	CAF	CC0	CB2	CFF	C8B	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
935	935	CE7	C90	C9D	CB9	CAF	CC0	CB2	CFF	C8C	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
936	936	CE8	C91	C9D	CB9	CAF	CC0	CB2	CFF	C8B	C6D	02E	4A0	C80	C00	C6F	000	000	0	0	000	
937	937	CE8	C92	C9D	CB9	CB0	CC1	CB7	CFF	C8B	C6D	02F	4A0	C80	C00	C6F	000	000	0	0	000	
938	938	CE7	C91	C9E	CB8	CAF	CC0	CB2	CFF	C8D	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
939	939	CE8	C91	C9D	CB9	CB0	CC1	CB3	CFF	C8B	C6D	02E	4A0	C80	C00	C70	000	000	0	0	000	
940	940	CE8	C91	C9D	CB9	CB0	CC0	CB3	CFF	C8B	C6D	02F	4A0	C80	C00	C6F	000	000	0	0	000	
941	941	CE7	C90	C9D	CB9	CAF	CC0	CB2	CFF	C8C	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
942	942	CE7	C90	C9D	CB9	CAF	CC0	CB2	CD3	C8B	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
943	943	CE8	C91	C9D	CB9	CB1	CC0	CB2	CFF	C8B	C6D	02E	4A0	C80	C00	C70	000	000	0	0	000	
944	944	CE8	C91	C9E	CB8	CAF	CC0	CB2	CFF	C8B	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
945	945	CE8	C92	C9D	CB9	CB0	CC0	CB3	CFF	C8B	C6D	030	49F	C80	C00	C6F	000	000	0	0	000	
946	946	CE8	C91	C9D	CB9	CB0	CC0	CB2	CFF	C8C	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
947	947	CE7	C90	C9D	CB8	CAF	CC0	CB2	CFF	C8A	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
948	948	CE7	C90	C9D	CB8	CAF	CC0	CB2	CFF	C8B	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
949	949	CE7	C90	C9D	CB8	CAF	CC0	CB2	CFF	C8C	C6D	06E	49E	C80	C00	C6F	000	000	0	0	000	
950	950	CE8	C91	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6D	030	49F	C80	C00	C70	000	000	0	0	000	
951	951	CE7	C90	C9D	CB8	CAF	CC0	CB2	CFF	C8B	C6E	02E	49F	C80	C00	C6F	000	000	0	0	000	
952	952	CE8	C90	C9D	CB9	CAF	CC0	CB2	CFF	C8C	C6D	02E	49E	C80	C00	C6F	000	000	0	0	000	
953	953	CE8	C90	C9D	CB9	CB1	CC0	CB3	CFF	C8B	C6D	02F	49F	C80	C00	C70	000	000	0	0	000	
954	954	CE8	C90	C9D	CB9	CAF	CC0	CB3	CFF	C8B	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
955	955	CE7	C90	C9E	CB8	CB0	CC0	CB3	CFF	C8C	C6E	02E	49F	C80	C00	C70	000	000	0	0	000	
956	956	CE8	C91	C9D	CB9	CB0	CC2	CB3	D00	C8B	C6D	431	49F	C80	C00	C70	000	000	0	0	000	
957	957	CE8	C90	C9D	CB9	CB0	CC0	CB7	CFF	C8B	C6D	02E	4A1	C80	C00	C6F	000	000	0	0	000	
958	958	CE8	C91	C9D	CB8	CB0	CC0	CB3	CFF	C8B	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
959	959	CE8	C91	C9D	CB9	CB0	CC0	CB3	CFF	C8B	C6D	02F	49F	C80	C00	C70	000	000	0	0	000	
960	960	CE8	C91	C9D	CB9	CB0	CC0	CB3	CFF	C8D	C6D	030	49F	C80	C00	C6F	000	000	0	0	000	
961	961	CE8	C92	C9D	CB9	CB0	CC0	CB3	CFF	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
962	962	CE8	C91	C9D	CB9	CB0	CC0	CB3	CFF	C8B	C6D	06F	49F	C80	C00	C70	000	000	0	0	000	
963	963	CE8	C92	C9D	CB9	CB0	CC0	CB7	CFF	C8C	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
964	964	CE8	C91	C9D	CB9	CB0	CC1	CB7	CFF	C8B	C6D	06F	4A0	C80	C00	C6F	000	000	0	0	000	
965	965	CE7	C90	C9D	CB8	CAF	CC0	CB2	CFF	C8B	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
966	966	CE7	C92	C9D	CB9	CB0	CC0	CB2	CFF	C8C	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
967	967	CE8	C91	C9D	CBA	CB0	CC0	CB2	CFF	C8B	C6D	06F	49F	C80	C00	C73	000	000	0	0	000	
968	968	CE8	C91	C9D	CB8	CB0	CC0	CB2	CFF	C8A	C6D	06E	49F	C80	C00	C6E	000	000	0	0	000	
969	969	CE8	C91	C9D	CB9	CB0	CC0	CB2	D01	C8C	C6D	06E	49F	C80	C00	C70	000	000	0	0	000	
970	970	CE8	C92	C9D	CBA	CB0	CC0	CB2	D01	C8B	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
971	971	CE8	C91	C9D	CB9	CB0	CC0	CB3	D00	C8B	C6D	06F	4A0	C80	C00	C6F	000	000	0	0	000	
972	972	CE8	C90	C9C	CB8	CB1	CC0	CB2	CFF	C8B	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
973	973	CE8	C91	C9D	CB9	CB0	CC0	CB2	D01	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
974	974	CE8	C91	C9D	CB8	CB0	CC0	CB2	D00	C8B	C6D	030	49F	C80	C00	C6F	000	000	0	0	000	
975	975	CE8	C90	C9D	CB8	CB0	CC0	CB2	CFF	C8A	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
976	976	CE8	C91	C9D	CB9	CB0	CC0	CB2	D00	C8C	C6E	030	49F	C80	C00	C6F	000	000	0	0	000	
977	977	CE8	C91	C9D	CB9	CB0	CC0	CB2	CFF	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
978	978	CE8	C92	C9D	CB9	CB0	CC0	CB2	D00	C8B	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
979	979	CE8	C91	C9D	CB9	CB0	CC0	CB2	CFF	C8B	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
980	980	CE8	C91	C9E	CB9	CB1	CC0	CB2	CFF	C8B	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
981	981	CE8	C91	C9D	CB9	CB0	CC0	CB2	CFF	C8B	C6D	06F	4A0	C80	C00	C6F	000	000	0	0	000	
982	982	CE8	C90	C9D	CB9	CB0	CC0	CB2	CFF	C8B	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
983	983	CE8	C91	C9D	CB9	CB0	CC1	CB3	D00	C8C	C6E	06F	4A0	C80	C00	C70	000	000	0	0	000	
984	984	CE8	C91	C9C	CB8	CB1	CC0	CB3	CFF	C8B	C6D	433	49F	C80	C00	C70	000	000	0	0	000	
985	985	CE8	C92	C9D	CB9	CB0	CC0	CB2	D00	C8B	C6E	431	4A0	C80	C00	C70	000	000	0	0	000	
986	986	CE8	C90	C9C	CB8	CAF	CC0	CB2	CFF	C8C	C6E	02E	49F	C80	C00	C6F	000	000	0	0	000	
987	987	CE8	C91	C9D	CB9	CAF	CC0	CB2	CFF	C8B	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
988	988	CE8	C90	C9D	CB9	CAF	CC0	CB7	D00	C8B	C6D	02E	4A0	C80	C00	C6F	000	000	0	0	000	
989	989	CE8	C91	C9D	CB9	CB1	CC2	CB3	D00	C8B	C6D	02F	4A0	C80	C00	C70	000	000	0	0	000	
990	990	CE7	C90	C9C	CB8	CAF	CC0	CB2	D00	C8B	C6D	02E	49F	C80	C00	C70	000	000	0	0	000	
991	991	CE7	C8F	C9C	CB8	CAF	CC0	CB2	CFF	C8B	C6E	06E	49F	C80	C00	C6F	000	000	0	0	000	
992	992	CE8	C90	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6F	06F	4A0	C80	C00	C70	000	000	0	0	000	
993	993	CE8	C90	C9C	CB8	CB0	CC0	CB2	D01	C8B	C6D	06F	4A0	C80	C00	C70	000	000	0	0	000	
994	994	CE8	C92	C9D	CB9	CAF	CC1	CB2	D01	C8C	C6D	06F	4A0	C80	C00	C6F	000	000	0	0	000	
995	995	CE8	C90	C9C	CB9	CAF	CC0	CB2	CFF	C8B	C6D	06F	4A0	C80	C00	C6F	000	000	0	0	000	
996	996	CE8	C91	C9D	CB9	CB1	CC0	CB3	D01	C8B	C6E	06F	4A0	C80	C00	C70	000	000	0	0	000	
997	997	CE8	C91	C9D	CB9	CB0	CC0	CB2	D01	C8C	C6D	06F	4A0	C80	C00	C70	000	000	0	0	000	
998	998	CE8	C90	C9D	CB8	CB0	CC0	CB2	D00	C8B	C6D	06F	4A0	C80	C00	C70	000	000	0	0	000	
999	999	CE8	C91	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6E	02F	4A0	C80	C00	C70	000	000	0	0	000	
1000	1000	CE8	C90	C9D	CB9	CB0	CC0	CB2	CFF	C8D	C6D	02E	49F	C80	C00	C70	000	000	0	0	000	
1001	1001	CE8	C90	C9C	CB9	CAF	CC0	CB2	CFF	C8C	C6D	02E	49F	C80	C00	C70	000	000	0	0	000	
1002	1002	CE8	C91	C9D	CB8	CB0	CC1	CB3	D00	C8C	C6E	02F	49F	C80	C00	C70	000	000	0	0	000	
1003	1003	CE8	C90	C9C	CB8	CAF	CC0	CB2	CFF	C8B	C6D	031	49F	C80	C00	C70	000	000	0	0	000	
1004	1004	CE8	C91	C9E	CB9	CB1	CC1	CB2	D01	C8A	C6F	02F	49F	C80	C00	C70	000	000	0	0	000	
1005	1005	CE8	C91	C9D	CB9	CB0	CC1	CB6	D00	C8C	C6E	02F	49F	C80	C00	C70	000	000	0	0	000	
1006	1006	CE8	C90	C9C	CB8	CAF	CC0	CB2	C00	C8B	C6F	030	49F	C80	C00	C70	000	000	0	0	000	
1007	1007	CE8	C91	C9D	CB9	CB1	CC0	CB3	D01	C8B	C6E	02F	49F	C80	C00	C70	000	000	0	0	000	
1008	1008	CE7	C90	C9C	CB9	CAF	CC0	CB2	CFF	C8C	C6D	02E	49F	C80	C00	C70	000	000	0	0	000	
1009	1009	CE8	C91	C9D	CB8	CB1	CC0	CB3	CFF	C8B	C6F	02F	49F	C80	C00	C70	000	000	0	0	000	
1010	1010	CE8	C91	C9D	CB9	CB1	CC0	CB3	D00	C8B	C6F	02F	49F	C80	C00	C71	000	000	0	0	000	
1011	1011	CE8	C92	C9D	CB9	CB0	CC0	CB3	D00	C8B	C6F	06F	4A0	C80	C00	C71	000	000	0	0	000	
1012	1012	CE8	C91	C9D	CB9	CB0	CC0	CB6	D00	C8A	C6F	06F	4A0	C80	C00	C70	000	000	0	0	000	
1013	1013	CE8	C91	C9D	CB9	CB0	CC0	CB3	D00	C8A	C6F	06F	4A0	C80	C00	C70	000	000	0	0	000	
1014	1014	CE8	C91	C9D	CB8	CB0	CC0	CB2	CFF	C8C	C6D	06F	4A0	C80	C00	C70	000	000	0	0	000	
1015	1015	CE8	C91	C9D	CB9	CB0	CC0	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C70	000	000	0	0	000	
1016	1016	CE8	C90	C9D	CBA	CB0	CC0	CB3	D00	C8A	C6D	02F	4A1	C80	C00	C6F	000	000	0	0	000	
1017	1017	CE8	C92	C9D	CB9	CB0	CC0	CB3	D00	C8C	C6D	02F	4A0	C80	C00	C70	000	000	0	0	000	
1018	1018	CE8	C91	C9D	CB9	CB0	CC0	CB2	D00	C8B	C6D	02F	4A0	C80	C00	C70	000	000	0	0	000	
1019	1019	CE7	C90	C9E	CB9	CB1	CC0	CB2	D00	C8C	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
1020	1020	CE8	C90	C9D	CB9	CB0	CC0	CB2	D00	C8B	C6D	06E	4A0	C80	C00	C6F	000	000	0	0	000	
1021	1021	CE8	C90	C9D	CB9	CB0	CC0	CB2	CFF	C8B	C6E	06E	4A0	C80	C00	C70	000	000	0	0	000	
1022	1022	CE8	C90	C9D	CB9	CB0	CC0	CB3	CFF	C8C	C6E	06E	49F	C80	C00	C6F	000	000	0	0	000	
1023	1023	CE8	C90	C9D	CB9	CB0	CC0	CB3	CFF	C8B	C6F	06F	49F	C80	C00	C70	000	000	0	0	000	
1024	1024	CE8	C91	C9D	CB9	CB0	CC0	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C70	000	000	0	0	000	
1025	1025	CE8	C91	C9E	CB9	CB0	CC0	CB2	CFF	C8B	C6F	06F	49F	C80	C00	C6F	000	000	0	0	000	
1026	1026	CE8	C91	C9D	CB9	CB0	CC0	CB2	D00	C8B	C6F	433	49F	C80	C00	C70	000	000	0	0	000	
1027	1027	CE8	C90	C9D	CB9	CB0	CC0	CB2	CFF	C8B	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
1028	1028	CE8	C90	C9D	CB9	CB0	CC0	CB2	C00	C8C	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
1029	1029	CE8	C91	C9D	CB9	CB0	CC0	CB2	D01	C8C	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
1030	1030	CE8	C90	C9E	CB9	CB0	CC0	CB2	D00	C8A	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
1031	1031	CE8	C90	C9D	CB8	CB0	CC0	CB2	CFF	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
1032	1032	CE8	C91	C9D	CB9	CB0	CC0	CB2	C00	C8B	C6E	02F	49F	C80	C00	C6F	000	000	0	0	000	
1033	1033	CE8	C90	C9D	CB9	CB0	CC0	CB2	CFF	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
1034	1034	CE7	C90	C9E	CB8	CB0	CC0	CB2	CFF	C8B	C6D	02F	49F	C80	C00	C6F	000	000	0	0	000	
1035	1035	CE8	C90	C9C	CB8	CBF	CC0	CB3	CFF	C8A	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
1036	1036	CE8	C90	C9D	CB9	CB1	CC0	CB3	CFF	C8C	C6D	06E	49F	C80	C00	C6F	000	000	0	0	000	
1037	1037	CE8	C92	C9D	CB9	CB0	CC1	CB3	D00	C8F	C6D	06E	49F	C80	C00	C70	000	000	0	0	000	
1038	1038	CE8	C91	C9D	CB9	CB0	CC1	CB3	D00	C8B	C6E	06F	4A0	C80	C00	C70	000	000	0	0	000	
1039	1039	CE8	C92	C9D	CB8	CB0	CC0	CB3	D00	C8C	C6D	06F	49F	C80	C00	C6F	000	000	0	0	000	
1040	1040	CE7	C91	C9D	CB8	CB0	CC0	CB3	D00	C8B	C6E	030	49F	C80	C00	C6F	000	000	0	0	000	
1041	1041	CE7	C91	C9D	CB8	CB0	CC0	CB2	C00	C8B	C6D	02E	49F	C80	C00	C6F	000	000	0	0	000	
1042	1042	CE8	C91	C9E	CB8	CB0	CC0	CB3	C00	C8C	C6D	02F	49F	C80	C00	C71	000	000	0	0	000	
